	Time	Dose	Vth	Mobility	SS
368	44774.0	406.62983425414365	-1.0846937627387665	7.009658938762767	0.8706579837477492
369	44814.0	407.7348066298343	-1.076236921259206	7.010484485087664	0.8619878063148547
370	44854.0	408.83977900552486	-1.1130357047490853	7.013097708903729	1.0177979170529563
371	45134.0	409.9447513812155	-1.100308753540218	7.01426094423892	1.0051767740505635
372	45174.0	411.0497237569061	-1.0912998114983719	7.01532476257163	0.8822377747385018
373	45214.0	412.1546961325967	-1.1285539574118335	7.01765218951989	1.0406905710281213
374	45494.0	413.2596685082873	-1.1156545538501432	7.018991458847034	1.0273453683187834
375	45534.0	414.3646408839779	-1.1068685511507326	7.020014715445744	1.0186447071552565
376	45574.0	415.4696132596685	-1.149211027149824	7.018369227573227	0.946249286725069
377	45854.0	416.57458563535914	-1.1358921010276315	7.020212759579079	1.0505035742024709
378	45894.0	417.6795580110497	-1.1224761992632002	7.0245491402484905	1.04140254912774
379	45934.0	418.78453038674036	-1.164437032624034	7.023145379965774	0.9684195489177045
380	46214.0	419.88950276243094	-1.1513544579652133	7.024691878143113	0.9557849464847954
381	46254.0	420.9944751381216	-1.1427828491083891	7.025496155903519	1.0648809480122245
382	46294.0	422.09944751381215	-1.18030339804	7.027698759865989	0.9912018545799021
383	46574.0	423.2044198895028	-1.166974710498452	7.029339022716077	0.9785991182295378
384	46614.0	424.3093922651934	-1.1585578607528393	7.029890251565651	0.9698869947166302
385	46654.0	425.414364640884	-1.195884972484359	7.032080897067947	1.0140185829850048
386	46934.0	426.51933701657464	-1.1824554643488678	7.033817450184737	1.001369131213634
387	46974.0	427.6243093922652	-1.1738444773952732	7.034681950746557	0.994556791870893
388	47014.0	428.72928176795585	-1.2109387042981588	7.037090369044156	1.1589933083404163
389	47294.0	429.83425414364643	-1.1980727707616787	7.038520723224052	1.0246468599429295
390	47334.0	430.93922651933707	-1.1894767828825645	7.039237080891652	1.0156818864052217
391	47374.0	432.04419889502765	-1.2316068361045662	7.037913465283221	1.059827274979353
392	47654.0	433.1491712707183	-1.218347933818492	7.0395895009421015	1.0476440862771441
